className	subject	property	object
http://www.w3.org/2004/02/skos/core#Concept	http://eurovoc.europa.eu/1843	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://www.w3.org/2004/02/skos/core#Concept
http://www.w3.org/2004/02/skos/core#Concept	http://eurovoc.europa.eu/1843	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://eurovoc.europa.eu/schema#ThesaurusConcept
http://www.w3.org/2004/02/skos/core#Concept	http://eurovoc.europa.eu/1843	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://www.w3.org/1999/02/22-rdf-syntax-ns#about
http://www.w3.org/2004/02/skos/core#Concept	http://eurovoc.europa.eu/1843	http://purl.org/dc/terms/created	1995-10-02
http://www.w3.org/2004/02/skos/core#Concept	http://eurovoc.europa.eu/1843	http://www.w3.org/2002/07/owl#versionInfo	n/a
http://www.w3.org/2004/02/skos/core#Concept	http://eurovoc.europa.eu/1843	http://www.w3.org/2004/02/skos/core#inScheme	http://eurovoc.europa.eu/100141
http://www.w3.org/2004/02/skos/core#Concept	http://eurovoc.europa.eu/1843	http://www.w3.org/2004/02/skos/core#inScheme	http://eurovoc.europa.eu/100280
http://www.w3.org/2004/02/skos/core#Concept	http://eurovoc.europa.eu/1843	http://www.w3.org/2004/02/skos/core#inScheme	http://eurovoc.europa.eu/100284
http://www.w3.org/2004/02/skos/core#Concept	http://eurovoc.europa.eu/1843	http://purl.org/dc/terms/identifier	1843
http://www.w3.org/2004/02/skos/core#Concept	http://eurovoc.europa.eu/1843	http://www.w3.org/2008/05/skos-xl#altLabel	http://eurovoc.europa.eu/461636
http://www.w3.org/2004/02/skos/core#Concept	http://eurovoc.europa.eu/1843	http://www.w3.org/2008/05/skos-xl#altLabel	http://eurovoc.europa.eu/223112
http://www.w3.org/2004/02/skos/core#Concept	http://eurovoc.europa.eu/1843	http://www.w3.org/2008/05/skos-xl#altLabel	http://eurovoc.europa.eu/501799
http://www.w3.org/2004/02/skos/core#Concept	http://eurovoc.europa.eu/1843	http://www.w3.org/2008/05/skos-xl#altLabel	http://eurovoc.europa.eu/114584
http://www.w3.org/2004/02/skos/core#Concept	http://eurovoc.europa.eu/1843	http://www.w3.org/2008/05/skos-xl#altLabel	http://eurovoc.europa.eu/464942
http://www.w3.org/2004/02/skos/core#Concept	http://eurovoc.europa.eu/1843	http://www.w3.org/2008/05/skos-xl#altLabel	http://eurovoc.europa.eu/464943
http://www.w3.org/2004/02/skos/core#Concept	http://eurovoc.europa.eu/1843	http://www.w3.org/2008/05/skos-xl#prefLabel	http://eurovoc.europa.eu/223111
http://www.w3.org/2004/02/skos/core#Concept	http://eurovoc.europa.eu/1843	http://www.w3.org/2008/05/skos-xl#prefLabel	http://eurovoc.europa.eu/335551
http://www.w3.org/2004/02/skos/core#Concept	http://eurovoc.europa.eu/1843	http://www.w3.org/2008/05/skos-xl#prefLabel	http://eurovoc.europa.eu/361945
http://www.w3.org/2004/02/skos/core#Concept	http://eurovoc.europa.eu/1843	http://www.w3.org/2008/05/skos-xl#prefLabel	http://eurovoc.europa.eu/313202
http://www.w3.org/2004/02/skos/core#Concept	http://eurovoc.europa.eu/1843	http://www.w3.org/2008/05/skos-xl#prefLabel	http://eurovoc.europa.eu/423621
http://www.w3.org/2004/02/skos/core#Concept	http://eurovoc.europa.eu/1843	http://www.w3.org/2008/05/skos-xl#prefLabel	http://eurovoc.europa.eu/193853
http://www.w3.org/2004/02/skos/core#Concept	http://eurovoc.europa.eu/1843	http://www.w3.org/2008/05/skos-xl#prefLabel	http://eurovoc.europa.eu/261627
http://www.w3.org/2004/02/skos/core#Concept	http://eurovoc.europa.eu/1843	http://www.w3.org/2008/05/skos-xl#prefLabel	http://eurovoc.europa.eu/327304
http://www.w3.org/2004/02/skos/core#Concept	http://eurovoc.europa.eu/1843	http://www.w3.org/2008/05/skos-xl#prefLabel	http://eurovoc.europa.eu/383353
http://www.w3.org/2004/02/skos/core#Concept	http://eurovoc.europa.eu/1843	http://www.w3.org/2008/05/skos-xl#prefLabel	http://eurovoc.europa.eu/431788
http://www.w3.org/2004/02/skos/core#Concept	http://eurovoc.europa.eu/1843	http://www.w3.org/2008/05/skos-xl#prefLabel	http://eurovoc.europa.eu/164360
http://www.w3.org/2004/02/skos/core#Concept	http://eurovoc.europa.eu/1843	http://www.w3.org/2008/05/skos-xl#prefLabel	http://eurovoc.europa.eu/275233
http://www.w3.org/2004/02/skos/core#Concept	http://eurovoc.europa.eu/1843	http://www.w3.org/2008/05/skos-xl#prefLabel	http://eurovoc.europa.eu/493105
http://www.w3.org/2004/02/skos/core#Concept	http://eurovoc.europa.eu/1843	http://www.w3.org/2008/05/skos-xl#prefLabel	http://eurovoc.europa.eu/289341
http://www.w3.org/2004/02/skos/core#Concept	http://eurovoc.europa.eu/1843	http://www.w3.org/2008/05/skos-xl#prefLabel	http://eurovoc.europa.eu/375205
http://www.w3.org/2004/02/skos/core#Concept	http://eurovoc.europa.eu/1843	http://www.w3.org/2008/05/skos-xl#prefLabel	http://eurovoc.europa.eu/114583
http://www.w3.org/2004/02/skos/core#Concept	http://eurovoc.europa.eu/1843	http://www.w3.org/2008/05/skos-xl#prefLabel	http://eurovoc.europa.eu/129747
http://www.w3.org/2004/02/skos/core#Concept	http://eurovoc.europa.eu/1843	http://www.w3.org/2008/05/skos-xl#prefLabel	http://eurovoc.europa.eu/237637
http://www.w3.org/2004/02/skos/core#Concept	http://eurovoc.europa.eu/1843	http://www.w3.org/2008/05/skos-xl#prefLabel	http://eurovoc.europa.eu/208246
http://www.w3.org/2004/02/skos/core#Concept	http://eurovoc.europa.eu/1843	http://www.w3.org/2008/05/skos-xl#prefLabel	http://eurovoc.europa.eu/305397
http://www.w3.org/2004/02/skos/core#Concept	http://eurovoc.europa.eu/1843	http://www.w3.org/2008/05/skos-xl#prefLabel	http://eurovoc.europa.eu/349375
http://www.w3.org/2004/02/skos/core#Concept	http://eurovoc.europa.eu/1843	http://www.w3.org/2008/05/skos-xl#prefLabel	http://eurovoc.europa.eu/180232
http://www.w3.org/2004/02/skos/core#Concept	http://eurovoc.europa.eu/1843	http://www.w3.org/2008/05/skos-xl#prefLabel	http://eurovoc.europa.eu/396408
http://www.w3.org/2004/02/skos/core#Concept	http://eurovoc.europa.eu/1843	http://www.w3.org/2008/05/skos-xl#prefLabel	http://eurovoc.europa.eu/464944
http://www.w3.org/2004/02/skos/core#Concept	http://eurovoc.europa.eu/1843	http://www.w3.org/2008/05/skos-xl#prefLabel	http://eurovoc.europa.eu/150180
http://www.w3.org/2004/02/skos/core#Concept	http://eurovoc.europa.eu/1843	http://www.w3.org/2008/05/skos-xl#prefLabel	http://eurovoc.europa.eu/410455
http://www.w3.org/2004/02/skos/core#Concept	http://eurovoc.europa.eu/1843	http://www.w3.org/2008/05/skos-xl#prefLabel	http://eurovoc.europa.eu/xl_ga_f2c79137
http://www.w3.org/2004/02/skos/core#Concept	http://eurovoc.europa.eu/1843	http://www.w3.org/2004/02/skos/core#notation	1843
http://www.w3.org/2004/02/skos/core#Concept	http://eurovoc.europa.eu/1843	http://publications.europa.eu/ontology/euvoc#status	http://publications.europa.eu/resource/authority/concept-status/CURRENT
http://www.w3.org/2004/02/skos/core#Concept	http://eurovoc.europa.eu/1843	http://publications.europa.eu/ontology/euvoc#xlNotation	http://eurovoc.europa.eu/note_7e94bc4fcca5840c790295ded26e73b6
http://www.w3.org/2004/02/skos/core#Concept	http://eurovoc.europa.eu/1843	http://www.w3.org/2004/02/skos/core#broader	http://eurovoc.europa.eu/1086
http://www.w3.org/2004/02/skos/core#Concept	http://eurovoc.europa.eu/1843	http://www.w3.org/2004/02/skos/core#broader	http://eurovoc.europa.eu/357
http://www.w3.org/2004/02/skos/core#Concept	http://eurovoc.europa.eu/1843	http://www.w3.org/2004/02/skos/core#closeMatch	http://www.wikidata.org/entity/Q17063
http://www.w3.org/2004/02/skos/core#Concept	http://eurovoc.europa.eu/1843	http://www.w3.org/2004/02/skos/core#exactMatch	http://aims.fao.org/aos/agrovoc/c_4665
http://www.w3.org/2004/02/skos/core#Concept	http://eurovoc.europa.eu/1843	http://www.w3.org/2004/02/skos/core#exactMatch	http://lib-thesaurus.un.org/LIB/DHLUNBISThesaurus.nsf/fee3fb01c865ac5d85256cf400648b1f/5d94e50be38e1cd485256aa0005fef4a
http://www.w3.org/2004/02/skos/core#Concept	http://eurovoc.europa.eu/1843	http://www.w3.org/2004/02/skos/core#exactMatch	http://vocabularies.unesco.org/thesaurus/concept723
http://www.w3.org/2004/02/skos/core#Concept	http://eurovoc.europa.eu/1843	http://www.w3.org/2004/02/skos/core#exactMatch	http://ec.europa.eu/eclas/euc11/000003388
http://www.w3.org/2004/02/skos/core#Concept	http://eurovoc.europa.eu/1843	http://purl.org/dc/elements/1.1/identifier	1843
http://www.w3.org/2004/02/skos/core#Concept	http://eurovoc.europa.eu/1843	http://publications.europa.eu/ontology/euvoc#xlEditorialNote	http://eurovoc.europa.eu/note_341fd89c26
http://www.w3.org/2004/02/skos/core#Concept	http://eurovoc.europa.eu/1843	http://www.w3.org/2004/02/skos/core#prefLabel	Mayotte
http://www.w3.org/2004/02/skos/core#Concept	http://eurovoc.europa.eu/1843	http://www.w3.org/2004/02/skos/core#altLabel	Territorial Collectivity of Mayotte
http://www.w3.org/2004/02/skos/core#Concept	http://eurovoc.europa.eu/1843	http://www.w3.org/2004/02/skos/core#editorialNote	http://iate.europa.eu/IATE-864074
http://publications.europa.eu/ontology/cdm#ATTO_FD_010	No Instances	No Instances	No Instances
http://publications.europa.eu/ontology/cdm#ATTO_FD_013	http://publications.europa.eu/resource/authority/fd_013/DIAZ-DEL-RIO-JA	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://publications.europa.eu/ontology/cdm#ATTO_FD_013
http://publications.europa.eu/ontology/cdm#ATTO_FD_013	http://publications.europa.eu/resource/authority/fd_013/DIAZ-DEL-RIO-JA	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://www.w3.org/2004/02/skos/core#Concept
http://publications.europa.eu/ontology/cdm#ATTO_FD_013	http://publications.europa.eu/resource/authority/fd_013/DIAZ-DEL-RIO-JA	http://www.w3.org/2004/02/skos/core#inScheme	http://publications.europa.eu/resource/authority/fd_013/
http://publications.europa.eu/ontology/cdm#ATTO_FD_013	http://publications.europa.eu/resource/authority/fd_013/DIAZ-DEL-RIO-JA	http://www.w3.org/2004/02/skos/core#inScheme	http://publications.europa.eu/resource/authority/fd_013
http://publications.europa.eu/ontology/cdm#ATTO_FD_013	http://publications.europa.eu/resource/authority/fd_013/DIAZ-DEL-RIO-JA	http://purl.org/dc/elements/1.1/identifier	DIAZ-DEL-RIO-JA
http://publications.europa.eu/ontology/cdm#ATTO_FD_013	http://publications.europa.eu/resource/authority/fd_013/DIAZ-DEL-RIO-JA	http://publications.europa.eu/ontology/authority/op-code	DIAZ-DEL-RIO-JA
http://publications.europa.eu/ontology/cdm#ATTO_FD_013	http://publications.europa.eu/resource/authority/fd_013/DIAZ-DEL-RIO-JA	http://publications.europa.eu/resource/authority/op-code	DIAZ-DEL-RIO-JA
http://publications.europa.eu/ontology/cdm#ATTO_FD_013	http://publications.europa.eu/resource/authority/fd_013/DIAZ-DEL-RIO-JA	http://www.w3.org/2004/02/skos/core#prefLabel	DIAZ DEL RIO JAUDENES
http://publications.europa.eu/ontology/cdm#ATTO_FD_014	http://publications.europa.eu/resource/authority/fd_014/BERGER	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://publications.europa.eu/ontology/cdm#ATTO_FD_014
http://publications.europa.eu/ontology/cdm#ATTO_FD_014	http://publications.europa.eu/resource/authority/fd_014/BERGER	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://www.w3.org/2004/02/skos/core#Concept
http://publications.europa.eu/ontology/cdm#ATTO_FD_014	http://publications.europa.eu/resource/authority/fd_014/BERGER	http://www.w3.org/2004/02/skos/core#inScheme	http://publications.europa.eu/resource/authority/fd_014/
http://publications.europa.eu/ontology/cdm#ATTO_FD_014	http://publications.europa.eu/resource/authority/fd_014/BERGER	http://www.w3.org/2004/02/skos/core#inScheme	http://publications.europa.eu/resource/authority/fd_014
http://publications.europa.eu/ontology/cdm#ATTO_FD_014	http://publications.europa.eu/resource/authority/fd_014/BERGER	http://purl.org/dc/elements/1.1/identifier	BERGER
http://publications.europa.eu/ontology/cdm#ATTO_FD_014	http://publications.europa.eu/resource/authority/fd_014/BERGER	http://publications.europa.eu/ontology/authority/op-code	BERGER
http://publications.europa.eu/ontology/cdm#ATTO_FD_014	http://publications.europa.eu/resource/authority/fd_014/BERGER	http://publications.europa.eu/resource/authority/op-code	BERGER
http://publications.europa.eu/ontology/cdm#ATTO_FD_014	http://publications.europa.eu/resource/authority/fd_014/BERGER	http://www.w3.org/2004/02/skos/core#prefLabel	BERGER
http://publications.europa.eu/ontology/cdm#ATTO_FD_030	http://publications.europa.eu/resource/authority/fd_030/DEC_NC	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://publications.europa.eu/ontology/cdm#concept_type_act
http://publications.europa.eu/ontology/cdm#ATTO_FD_030	http://publications.europa.eu/resource/authority/fd_030/DEC_NC	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://www.w3.org/2004/02/skos/core#Concept
http://publications.europa.eu/ontology/cdm#ATTO_FD_030	http://publications.europa.eu/resource/authority/fd_030/DEC_NC	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://publications.europa.eu/ontology/cdm#ATTO_FD_030
http://publications.europa.eu/ontology/cdm#ATTO_FD_030	http://publications.europa.eu/resource/authority/fd_030/DEC_NC	http://www.w3.org/2004/02/skos/core#inScheme	http://publications.europa.eu/resource/authority/fd_030/
http://publications.europa.eu/ontology/cdm#ATTO_FD_030	http://publications.europa.eu/resource/authority/fd_030/DEC_NC	http://www.w3.org/2004/02/skos/core#inScheme	http://publications.europa.eu/resource/authority/fd_030
http://publications.europa.eu/ontology/cdm#ATTO_FD_030	http://publications.europa.eu/resource/authority/fd_030/DEC_NC	http://purl.org/dc/elements/1.1/identifier	DEC_NC
http://publications.europa.eu/ontology/cdm#ATTO_FD_030	http://publications.europa.eu/resource/authority/fd_030/DEC_NC	http://publications.europa.eu/ontology/authority/op-code	DEC_NC
http://publications.europa.eu/ontology/cdm#ATTO_FD_030	http://publications.europa.eu/resource/authority/fd_030/DEC_NC	http://publications.europa.eu/resource/authority/op-code	DEC_NC
http://publications.europa.eu/ontology/cdm#ATTO_FD_030	http://publications.europa.eu/resource/authority/fd_030/DEC_NC	http://www.w3.org/2004/02/skos/core#prefLabel	Decision by national courts in the field of European Union law
http://publications.europa.eu/ontology/cdm#ATTO_FD_040	http://publications.europa.eu/resource/authority/fd_040/P-G	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://publications.europa.eu/ontology/cdm#ATTO_FD_040
http://publications.europa.eu/ontology/cdm#ATTO_FD_040	http://publications.europa.eu/resource/authority/fd_040/P-G	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://www.w3.org/2004/02/skos/core#Concept
http://publications.europa.eu/ontology/cdm#ATTO_FD_040	http://publications.europa.eu/resource/authority/fd_040/P-G	http://www.w3.org/2004/02/skos/core#inScheme	http://publications.europa.eu/resource/authority/fd_040/
http://publications.europa.eu/ontology/cdm#ATTO_FD_040	http://publications.europa.eu/resource/authority/fd_040/P-G	http://www.w3.org/2004/02/skos/core#inScheme	http://publications.europa.eu/resource/authority/fd_040
http://publications.europa.eu/ontology/cdm#ATTO_FD_040	http://publications.europa.eu/resource/authority/fd_040/P-G	http://purl.org/dc/elements/1.1/identifier	P-G
http://publications.europa.eu/ontology/cdm#ATTO_FD_040	http://publications.europa.eu/resource/authority/fd_040/P-G	http://publications.europa.eu/ontology/authority/op-code	P-G
http://publications.europa.eu/ontology/cdm#ATTO_FD_040	http://publications.europa.eu/resource/authority/fd_040/P-G	http://publications.europa.eu/resource/authority/op-code	P-G
http://publications.europa.eu/ontology/cdm#ATTO_FD_040	http://publications.europa.eu/resource/authority/fd_040/P-G	http://www.w3.org/2004/02/skos/core#prefLabel	Portugal - Government
http://publications.europa.eu/ontology/cdm#ATTO_FD_050	http://publications.europa.eu/resource/authority/fd_050/CMAE-PR	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://publications.europa.eu/ontology/cdm#ATTO_FD_050
http://publications.europa.eu/ontology/cdm#ATTO_FD_050	http://publications.europa.eu/resource/authority/fd_050/CMAE-PR	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://www.w3.org/2004/02/skos/core#Concept
http://publications.europa.eu/ontology/cdm#ATTO_FD_050	http://publications.europa.eu/resource/authority/fd_050/CMAE-PR	http://www.w3.org/2004/02/skos/core#inScheme	http://publications.europa.eu/resource/authority/fd_050/
http://publications.europa.eu/ontology/cdm#ATTO_FD_050	http://publications.europa.eu/resource/authority/fd_050/CMAE-PR	http://www.w3.org/2004/02/skos/core#inScheme	http://publications.europa.eu/resource/authority/fd_050
http://publications.europa.eu/ontology/cdm#ATTO_FD_050	http://publications.europa.eu/resource/authority/fd_050/CMAE-PR	http://purl.org/dc/elements/1.1/identifier	CMAE-PR
http://publications.europa.eu/ontology/cdm#ATTO_FD_050	http://publications.europa.eu/resource/authority/fd_050/CMAE-PR	http://publications.europa.eu/ontology/authority/op-code	CMAE-PR
http://publications.europa.eu/ontology/cdm#ATTO_FD_050	http://publications.europa.eu/resource/authority/fd_050/CMAE-PR	http://publications.europa.eu/resource/authority/op-code	CMAE-PR
http://publications.europa.eu/ontology/cdm#ATTO_FD_050	http://publications.europa.eu/resource/authority/fd_050/CMAE-PR	http://www.w3.org/2004/02/skos/core#prefLabel	Foreign Ministers - political cooperation - President
http://publications.europa.eu/ontology/cdm#ATTO_FD_070	http://publications.europa.eu/resource/authority/fd_070/COPT	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://publications.europa.eu/ontology/cdm#subject-matter
http://publications.europa.eu/ontology/cdm#ATTO_FD_070	http://publications.europa.eu/resource/authority/fd_070/COPT	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://www.w3.org/2004/02/skos/core#Concept
http://publications.europa.eu/ontology/cdm#ATTO_FD_070	http://publications.europa.eu/resource/authority/fd_070/COPT	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://publications.europa.eu/ontology/cdm#ATTO_FD_070
http://publications.europa.eu/ontology/cdm#ATTO_FD_070	http://publications.europa.eu/resource/authority/fd_070/COPT	http://www.w3.org/2004/02/skos/core#inScheme	http://publications.europa.eu/resource/authority/fd_070/
http://publications.europa.eu/ontology/cdm#ATTO_FD_070	http://publications.europa.eu/resource/authority/fd_070/COPT	http://www.w3.org/2004/02/skos/core#inScheme	http://publications.europa.eu/resource/authority/fd_070
http://publications.europa.eu/ontology/cdm#ATTO_FD_070	http://publications.europa.eu/resource/authority/fd_070/COPT	http://purl.org/dc/elements/1.1/identifier	COPT
http://publications.europa.eu/ontology/cdm#ATTO_FD_070	http://publications.europa.eu/resource/authority/fd_070/COPT	http://publications.europa.eu/ontology/authority/op-code	COPT
http://publications.europa.eu/ontology/cdm#ATTO_FD_070	http://publications.europa.eu/resource/authority/fd_070/COPT	http://publications.europa.eu/resource/authority/op-code	COPT
http://publications.europa.eu/ontology/cdm#ATTO_FD_070	http://publications.europa.eu/resource/authority/fd_070/COPT	http://www.w3.org/2004/02/skos/core#prefLabel	Economic, financial and technical cooperation with third countries
http://publications.europa.eu/ontology/cdm#ATTO_FD_100	http://publications.europa.eu/resource/authority/fd_100/ANNU%3DOB	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://www.w3.org/2004/02/skos/core#Concept
http://publications.europa.eu/ontology/cdm#ATTO_FD_100	http://publications.europa.eu/resource/authority/fd_100/ANNU%3DOB	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://publications.europa.eu/ontology/cdm#ATTO_FD_100
http://publications.europa.eu/ontology/cdm#ATTO_FD_100	http://publications.europa.eu/resource/authority/fd_100/ANNU%3DOB	http://www.w3.org/2004/02/skos/core#inScheme	http://publications.europa.eu/resource/authority/fd_100
http://publications.europa.eu/ontology/cdm#ATTO_FD_100	http://publications.europa.eu/resource/authority/fd_100/ANNU%3DOB	http://www.w3.org/2004/02/skos/core#inScheme	http://publications.europa.eu/resource/authority/fd_100/
http://publications.europa.eu/ontology/cdm#ATTO_FD_100	http://publications.europa.eu/resource/authority/fd_100/ANNU%3DOB	http://purl.org/dc/elements/1.1/identifier	ANNU=OB
http://publications.europa.eu/ontology/cdm#ATTO_FD_100	http://publications.europa.eu/resource/authority/fd_100/ANNU%3DOB	http://publications.europa.eu/ontology/authority/op-code	ANNU=OB
http://publications.europa.eu/ontology/cdm#ATTO_FD_100	http://publications.europa.eu/resource/authority/fd_100/ANNU%3DOB	http://publications.europa.eu/resource/authority/op-code	ANNU=OB
http://publications.europa.eu/ontology/cdm#ATTO_FD_100	http://publications.europa.eu/resource/authority/fd_100/ANNU%3DOB	http://www.w3.org/2004/02/skos/core#prefLabel	Action for annulment - successful
http://publications.europa.eu/ontology/cdm#ATTO_FD_110	http://publications.europa.eu/resource/authority/fd_110/CEDEFOP	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://publications.europa.eu/ontology/cdm#ATTO_FD_110
http://publications.europa.eu/ontology/cdm#ATTO_FD_110	http://publications.europa.eu/resource/authority/fd_110/CEDEFOP	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://www.w3.org/2004/02/skos/core#Concept
http://publications.europa.eu/ontology/cdm#ATTO_FD_110	http://publications.europa.eu/resource/authority/fd_110/CEDEFOP	http://www.w3.org/2004/02/skos/core#inScheme	http://publications.europa.eu/resource/authority/fd_110/
http://publications.europa.eu/ontology/cdm#ATTO_FD_110	http://publications.europa.eu/resource/authority/fd_110/CEDEFOP	http://www.w3.org/2004/02/skos/core#inScheme	http://publications.europa.eu/resource/authority/fd_110
http://publications.europa.eu/ontology/cdm#ATTO_FD_110	http://publications.europa.eu/resource/authority/fd_110/CEDEFOP	http://purl.org/dc/elements/1.1/identifier	CEDEFOP
http://publications.europa.eu/ontology/cdm#ATTO_FD_110	http://publications.europa.eu/resource/authority/fd_110/CEDEFOP	http://publications.europa.eu/ontology/authority/op-code	CEDEFOP
http://publications.europa.eu/ontology/cdm#ATTO_FD_110	http://publications.europa.eu/resource/authority/fd_110/CEDEFOP	http://publications.europa.eu/resource/authority/op-code	CEDEFOP
http://publications.europa.eu/ontology/cdm#ATTO_FD_110	http://publications.europa.eu/resource/authority/fd_110/CEDEFOP	http://www.w3.org/2004/02/skos/core#prefLabel	European Centre for the Development of Vocational Training
http://publications.europa.eu/ontology/cdm#ATTO_FD_110	http://publications.europa.eu/resource/authority/fd_110/CEDEFOP	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://publications.europa.eu/ontology/cdm#ATTO_FD_110
http://publications.europa.eu/ontology/cdm#ATTO_FD_110	http://publications.europa.eu/resource/authority/fd_110/CEDEFOP	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://www.w3.org/2004/02/skos/core#Concept
http://publications.europa.eu/ontology/cdm#ATTO_FD_110	http://publications.europa.eu/resource/authority/fd_110/CEDEFOP	http://www.w3.org/2004/02/skos/core#inScheme	http://publications.europa.eu/resource/authority/fd_110/
http://publications.europa.eu/ontology/cdm#ATTO_FD_110	http://publications.europa.eu/resource/authority/fd_110/CEDEFOP	http://www.w3.org/2004/02/skos/core#inScheme	http://publications.europa.eu/resource/authority/fd_110
http://publications.europa.eu/ontology/cdm#ATTO_FD_110	http://publications.europa.eu/resource/authority/fd_110/CEDEFOP	http://purl.org/dc/elements/1.1/identifier	CEDEFOP
http://publications.europa.eu/ontology/cdm#ATTO_FD_110	http://publications.europa.eu/resource/authority/fd_110/CEDEFOP	http://publications.europa.eu/ontology/authority/op-code	CEDEFOP
http://publications.europa.eu/ontology/cdm#ATTO_FD_110	http://publications.europa.eu/resource/authority/fd_110/CEDEFOP	http://publications.europa.eu/resource/authority/op-code	CEDEFOP
http://publications.europa.eu/ontology/cdm#ATTO_FD_110	http://publications.europa.eu/resource/authority/fd_110/CEDEFOP	http://www.w3.org/2004/02/skos/core#prefLabel	European Centre for the Development of Vocational Training
http://publications.europa.eu/ontology/cdm#ATTO_FD_130	No Instances	No Instances	No Instances
http://publications.europa.eu/ontology/cdm#ATTO_FD_110	http://publications.europa.eu/resource/authority/fd_110/CEDEFOP	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://publications.europa.eu/ontology/cdm#ATTO_FD_110
http://publications.europa.eu/ontology/cdm#ATTO_FD_110	http://publications.europa.eu/resource/authority/fd_110/CEDEFOP	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://www.w3.org/2004/02/skos/core#Concept
http://publications.europa.eu/ontology/cdm#ATTO_FD_110	http://publications.europa.eu/resource/authority/fd_110/CEDEFOP	http://www.w3.org/2004/02/skos/core#inScheme	http://publications.europa.eu/resource/authority/fd_110/
http://publications.europa.eu/ontology/cdm#ATTO_FD_110	http://publications.europa.eu/resource/authority/fd_110/CEDEFOP	http://www.w3.org/2004/02/skos/core#inScheme	http://publications.europa.eu/resource/authority/fd_110
http://publications.europa.eu/ontology/cdm#ATTO_FD_110	http://publications.europa.eu/resource/authority/fd_110/CEDEFOP	http://purl.org/dc/elements/1.1/identifier	CEDEFOP
http://publications.europa.eu/ontology/cdm#ATTO_FD_110	http://publications.europa.eu/resource/authority/fd_110/CEDEFOP	http://publications.europa.eu/ontology/authority/op-code	CEDEFOP
http://publications.europa.eu/ontology/cdm#ATTO_FD_110	http://publications.europa.eu/resource/authority/fd_110/CEDEFOP	http://publications.europa.eu/resource/authority/op-code	CEDEFOP
http://publications.europa.eu/ontology/cdm#ATTO_FD_110	http://publications.europa.eu/resource/authority/fd_110/CEDEFOP	http://www.w3.org/2004/02/skos/core#prefLabel	European Centre for the Development of Vocational Training
http://publications.europa.eu/ontology/cdm#ATTO_FD_130	No Instances	No Instances	No Instances
http://publications.europa.eu/ontology/cdm#ATTO_FD_271	No Instances	No Instances	No Instances
http://publications.europa.eu/ontology/cdm#ATTO_FD_110	http://publications.europa.eu/resource/authority/fd_110/CEDEFOP	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://publications.europa.eu/ontology/cdm#ATTO_FD_110
http://publications.europa.eu/ontology/cdm#ATTO_FD_110	http://publications.europa.eu/resource/authority/fd_110/CEDEFOP	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://www.w3.org/2004/02/skos/core#Concept
http://publications.europa.eu/ontology/cdm#ATTO_FD_110	http://publications.europa.eu/resource/authority/fd_110/CEDEFOP	http://www.w3.org/2004/02/skos/core#inScheme	http://publications.europa.eu/resource/authority/fd_110/
http://publications.europa.eu/ontology/cdm#ATTO_FD_110	http://publications.europa.eu/resource/authority/fd_110/CEDEFOP	http://www.w3.org/2004/02/skos/core#inScheme	http://publications.europa.eu/resource/authority/fd_110
http://publications.europa.eu/ontology/cdm#ATTO_FD_110	http://publications.europa.eu/resource/authority/fd_110/CEDEFOP	http://purl.org/dc/elements/1.1/identifier	CEDEFOP
http://publications.europa.eu/ontology/cdm#ATTO_FD_110	http://publications.europa.eu/resource/authority/fd_110/CEDEFOP	http://publications.europa.eu/ontology/authority/op-code	CEDEFOP
http://publications.europa.eu/ontology/cdm#ATTO_FD_110	http://publications.europa.eu/resource/authority/fd_110/CEDEFOP	http://publications.europa.eu/resource/authority/op-code	CEDEFOP
http://publications.europa.eu/ontology/cdm#ATTO_FD_110	http://publications.europa.eu/resource/authority/fd_110/CEDEFOP	http://www.w3.org/2004/02/skos/core#prefLabel	European Centre for the Development of Vocational Training
